"","days_trade","days_year","price","total","daily_return"
"1957-10-04",252,365,2.40914602926208,11.694755943019,-0.00800350256896332
"1957-10-05",NA,365,2.39756979048525,11.6398427604017,-0.00469553899926289
"1957-10-06",NA,365,2.38849393954537,11.5970563815968,-0.00367585539475612
"1957-10-07",252,365,2.37705412760082,11.5427825278645,-0.00467996808383131
"1957-10-08",252,365,2.3618526665865,11.4702303471305,-0.006285501832756
"1957-10-09",252,365,2.36410478261238,11.4824245801044,0.00106312014709586
"1957-10-10",252,365,2.30611397620064,11.2020222967916,-0.0244201284629919
"1957-10-11",252,365,2.3049879181877,11.1977799768308,-0.000378710187182607
"1957-10-12",NA,365,2.30693380669031,11.2084603066055,0.000953789929504456
"1957-10-13",NA,365,2.31256634664095,11.2370547932724,0.00255115206591316
"1957-10-14",252,365,2.32187857360824,11.2835354734111,0.00413637567795555
"1957-10-15",252,365,2.3460880691789,11.4024218141861,0.0105362668513889
"1957-10-16",252,365,2.32694572727968,11.3106359961188,-0.00804967747755558
"1957-10-17",252,365,2.28866061393403,11.1257821531693,-0.0163433641585644
"1957-10-18",252,365,2.27064411527415,11.0394183952794,-0.00776248866829155
"1957-10-19",NA,365,2.24947352665582,10.9377009440457,-0.00921402265876969
"1957-10-20",NA,365,2.22494162852852,10.8196171377865,-0.0107960353700746
"1957-10-21",252,365,2.20420819592575,10.7199786463489,-0.00920905889447521
"1957-10-22",252,365,2.19463681020253,10.6746037472456,-0.00423274155669939
"1957-10-23",252,365,2.2931646312122,11.155007890876,0.0450044006321375
"1957-10-24",252,365,2.29203857319926,11.1507526174413,-0.000381467541422764
"1957-10-25",252,365,2.2852824398952,11.1191059978098,-0.00283807028253757
"1957-10-26",NA,365,2.28003780295706,11.0948065259009,-0.00218538000389867
"1957-10-27",NA,365,2.27596940832114,11.0762252570533,-0.00167477177761521
"1957-10-28",252,365,2.27571105417199,11.0761817092792,-3.93164395262602e-06
"1957-10-29",252,365,2.29091251518631,11.1513829502447,0.00678945533210817
"1957-10-30",252,365,2.30949215023947,11.243044288101,0.00821972828529383
"1957-10-31",252,365,2.31174426626535,11.2553258352627,0.00109236847663596
"1957-11-01",252,365,2.27683711218493,11.0866905728952,-0.0149827081717313
"1957-11-02",NA,365,2.27359065633786,11.0721819746473,-0.00130865005679892
"1957-11-03",NA,365,2.27273491505225,11.0693123851277,-0.000259171094379784
"1957-11-04",252,365,2.27289601652644,11.0713944840206,0.000188096497816925
"1957-11-05",NA,365,2.27365298183893,11.0763794026117,0.000450252097720094
"1957-11-06",252,365,2.27627419056526,11.0904472280093,0.00127007435247628
"1957-11-07",252,365,2.28978645717337,11.1575815335634,0.00605334520546585
"1957-11-08",252,365,2.26276170918355,11.0272042061853,-0.0116850884742308
"1957-11-09",NA,365,2.26151823913214,11.0224368770862,-0.000432324368895509
"1957-11-10",NA,365,2.2634050538691,11.0329250055675,0.000951525383931395
"1957-11-11",252,365,2.26219878756388,11.0283382755133,-0.00041573110049542
"1957-11-12",252,365,2.22954374950935,10.8704358990863,-0.0143178756837312
"1957-11-13",252,365,2.22672871186379,10.8579849566206,-0.00114539495759525
"1957-11-14",252,365,2.22053550017941,10.82905827593,-0.0026640929054752
"1957-11-15",252,365,2.27289601652644,11.0856781772246,0.0236973423501652
"1957-11-16",NA,365,2.26990928545917,11.0724102609451,-0.00119685201638819
"1957-11-17",NA,365,2.26334260060676,11.0416763920675,-0.00277571623100081
"1957-11-18",252,365,2.25431659624689,10.9989374091881,-0.00387069692697017
"1957-11-19",252,365,2.24136725125845,10.9370460354008,-0.00562703209271831
"1957-11-20",252,365,2.24756024816923,10.9685475316317,0.0028802563442496
"1957-11-21",252,365,2.27908922821082,11.1237009626159,0.0141453032442782
"1957-11-22",252,365,2.3010468225292,11.2321746721764,0.00975158447040747
"1957-11-23",NA,365,2.31029503176045,11.2786348032386,0.00413634335453184
"1957-11-24",NA,365,2.31590962375318,11.3073666855542,0.00254746100187053
"1957-11-25",252,365,2.31850039956941,11.3213414391134,0.0012358981492242
"1957-11-26",252,365,2.25713163389244,11.0230020019008,-0.0263519512080009
"1957-11-27",252,365,2.32244149522791,11.3432434096633,0.0290521046541843
"1957-11-28",NA,365,2.33924312538219,11.4266353135712,0.00735168072272097
"1957-11-29",252,365,2.34890332159806,11.4751623689056,0.00424683679864257
"1957-11-30",NA,365,2.34376686212659,11.4514502671984,-0.0020663848532092
"1957-12-01",NA,365,2.33390784341767,11.4046582522218,-0.00408612131081498
"1957-12-02",252,365,2.32863470691229,11.3802637307129,-0.00213899627410707
"1957-12-03",252,365,2.32919762853196,11.3843845468154,0.000362101986388197
"1957-12-04",252,365,2.33876901425517,11.432536725741,0.00422966904602107
"1957-12-05",252,365,2.33764295624223,11.4284083042952,-0.000361111583968676
"1957-12-06",252,365,2.32581966926674,11.3719814721374,-0.00493741828742955
"1957-12-07",NA,365,2.31775109978057,11.3338993630802,-0.00334876636498949
"1957-12-08",NA,365,2.31210498448596,11.3076538072248,-0.00231566868688748
"1957-12-09",252,365,2.30386186017475,11.2687007465825,-0.00344484022117775
"1957-12-10",252,365,2.28359346026259,11.1709198303058,-0.00867721297029989
"1957-12-11",252,365,2.28077820784343,11.1584926987452,-0.00111245374145064
"1957-12-12",252,365,2.28303032386932,11.1708540349073,0.00110779623161039
"1957-12-13",252,365,2.2931646312122,11.2217856998602,0.00455933492585103
"1957-12-14",NA,365,2.28953714277729,11.2053849818581,-0.00146150696875036
"1957-12-15",NA,365,2.27627385696013,11.1418209152013,-0.00567263568005083
"1957-12-16",252,365,2.25882061352505,11.0577324898848,-0.00754709898466921
"1957-12-17",252,365,2.21940944216647,10.8661316931509,-0.0173273134351174
"1957-12-18",252,365,2.21715754091418,10.8564143639957,-0.000894276770207592
